Work	speech_id	book	line	spkr	addr	string	lemma	is_voc_CLTK	eval_CLTK	what it should be	token_spacy	lemma_spacy	pos_spacy	case_spacy	eval_spacy
Odyssey	704	1	161	Telemachus	Athena	που	πού	FALSE	true negative		που	πού	ADV		true negative
Odyssey	704	1	161	Telemachus	Athena	λεύκʼ	λεύκς	FALSE	true negative		λεύκʼ	λεύκʼ	PUNCT		true negative
Odyssey	704	1	161	Telemachus	Athena	ὀστέα	ὀστέον	FALSE	true negative		ὀστέα	ὀστέον	NOUN	Acc	true negative
Odyssey	704	1	161	Telemachus	Athena	πύθεται	πυνθάνομαι	FALSE	true negative		πύθεται	πύθεται	VERB		true negative
Odyssey	704	1	161	Telemachus	Athena	ὄμβρῳ	ὄμβρος	FALSE	true negative		ὄμβρῳ	ὄμβρος	NOUN	Dat	true negative
Odyssey	704	1	162	Telemachus	Athena	κείμενʼ	κεῖμαι	FALSE	true negative		κείμενʼ	κείμενʼ	PUNCT		true negative
Odyssey	704	1	162	Telemachus	Athena	ἐπʼ	ἐπʼ	FALSE	true negative		ἐπʼ	ἐπʼ	PUNCT		true negative
Odyssey	704	1	162	Telemachus	Athena	ἠπείρου	ἤπειρος	FALSE	true negative		ἠπείρου	ἤπειρος	NOUN	Gen	true negative
Odyssey	704	1	162	Telemachus	Athena	ἢ	ἤ	FALSE	true negative		ἢ	ἤ	CCONJ		true negative
Odyssey	704	1	162	Telemachus	Athena	εἰν	εἰς	FALSE	true negative		εἰν	ἐν	SCONJ		true negative
Odyssey	704	1	162	Telemachus	Athena	ἁλὶ	ἁρί	FALSE	true negative		ἁλὶ	ἁλὶς	ADV		true negative
Odyssey	704	1	162	Telemachus	Athena	κῦμα	κῦμα	FALSE	true negative		κῦμα	κῦμα	NOUN	Nom	true negative
Odyssey	704	1	162	Telemachus	Athena	κυλίνδει	κυλίνδος	FALSE	true negative		κυλίνδει	κυλίνδω	VERB		true negative
Odyssey	704	1	163	Telemachus	Athena	εἰ	εἰ	FALSE	true negative		εἰ	εἰ	SCONJ		true negative
Odyssey	704	1	163	Telemachus	Athena	κεῖνόν	ἐκεῖνος	FALSE	true negative		κεῖνόν	ἐκεῖνος	ADJ	Acc	true negative
Odyssey	704	1	163	Telemachus	Athena	γʼ	γι	FALSE	true negative		γʼ	γʼ	PUNCT		true negative
Odyssey	704	1	163	Telemachus	Athena	Ἰθάκηνδε	Ἰθάκην	FALSE	true negative		Ἰθάκηνδε	Ἰθάκηνδε	ADV		true negative
Odyssey	704	1	163	Telemachus	Athena	ἰδοίατο	ὁράω	FALSE	true negative		ἰδοίατο	εἶδον	VERB		true negative
Odyssey	704	1	163	Telemachus	Athena	νοστήσαντα	νοστέω	FALSE	true negative		νοστήσαντα	νοστέω	VERB	Acc	true negative
Odyssey	704	1	164	Telemachus	Athena	πάντες	πᾶς	FALSE	true negative		πάντες	πᾶς	ADJ	Nom	true negative
Odyssey	704	1	164	Telemachus	Athena	κʼ	κʼ	FALSE	true negative		κʼ	κʼ	PUNCT		true negative
Odyssey	704	1	164	Telemachus	Athena	ἀρησαίατʼ	ἀρασαιάω	FALSE	true negative		ἀρησαίατʼ	ἀρησαίατʼ	PUNCT		true negative
Odyssey	704	1	164	Telemachus	Athena	ἐλαφρότεροι	ἐλαφρός	FALSE	true negative		ἐλαφρότεροι	ἐλαφρός	ADJ	Nom	true negative
Odyssey	704	1	164	Telemachus	Athena	πόδας	πούς	FALSE	true negative		πόδας	πούς	NOUN	Acc	true negative
Odyssey	704	1	164	Telemachus	Athena	εἶναι	εἰμί	FALSE	true negative		εἶναι	εἰμί	AUX		true negative
Odyssey	704	1	165	Telemachus	Athena	ἢ	ἤ	FALSE	true negative		ἢ	ἤ	CCONJ		true negative
Odyssey	704	1	165	Telemachus	Athena	ἀφνειότεροι	ἀφνειός	FALSE	true negative		ἀφνειότεροι	ἀφνειός	ADJ	Nom	true negative
Odyssey	704	1	165	Telemachus	Athena	χρυσοῖό	χρύσοος	FALSE	true negative		χρυσοῖό	χρυσοῖό	NOUN	Gen	true negative
Odyssey	704	1	165	Telemachus	Athena	τε	τε	FALSE	true negative		τε	τε	CCONJ		true negative
Odyssey	704	1	165	Telemachus	Athena	ἐσθῆτός	ἐσθής	FALSE	true negative		ἐσθῆτός	ἐσθῆτς	NOUN	Gen	true negative
Odyssey	704	1	165	Telemachus	Athena	τε	τε	FALSE	true negative		τε	τε	PART		true negative
Odyssey	704	1	166	Telemachus	Athena	νῦν	νῦν	FALSE	true negative		νῦν	νῦν	ADV		true negative
Odyssey	704	1	166	Telemachus	Athena	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Odyssey	704	1	166	Telemachus	Athena	ὁ	ὁ	FALSE	true negative		ὁ	ὁ	PRON	Nom	true negative
Odyssey	704	1	166	Telemachus	Athena	μὲν	μέν	FALSE	true negative		μὲν	μέν	ADV		true negative
Odyssey	704	1	166	Telemachus	Athena	ὣς	ὡς	FALSE	true negative		ὣς	ὡς	ADV		true negative
Odyssey	704	1	166	Telemachus	Athena	ἀπόλωλε	ἀπόλλυμι	FALSE	true negative		ἀπόλωλε	ἀπόλλυμι	VERB		true negative
Odyssey	704	1	166	Telemachus	Athena	κακὸν	κακός	FALSE	true negative		κακὸν	κακός	ADJ	Acc	true negative
Odyssey	704	1	166	Telemachus	Athena	μόρον	μόρος	FALSE	true negative		μόρον	μόρος	NOUN	Acc	true negative
Odyssey	704	1	166	Telemachus	Athena	οὐδέ	οὐδέ	FALSE	true negative		οὐδέ	οὐδέ	CCONJ		true negative
Odyssey	704	1	166	Telemachus	Athena	τις	τὶς	FALSE	true negative		τις	τις	PRON	Nom	true negative
Odyssey	704	1	166	Telemachus	Athena	ἡμῖν	ἡμεῖς	FALSE	true negative		ἡμῖν	ἡμεῖς	PRON	Dat	true negative
Odyssey	704	1	167	Telemachus	Athena	θαλπωρή	θαλπωρέω	FALSE	true negative		θαλπωρή	θαλπωρή	NOUN	Nom	true negative
Odyssey	704	1	167	Telemachus	Athena	εἴ	εἰ	FALSE	true negative		εἴ	εἰ	SCONJ		true negative
Odyssey	704	1	167	Telemachus	Athena	πέρ	πέρ	FALSE	true negative		πέρ	πέρ	ADV		true negative
Odyssey	704	1	167	Telemachus	Athena	τις	τὶς	FALSE	true negative		τις	τὶς	ADJ	Nom	true negative
Odyssey	704	1	167	Telemachus	Athena	ἐπιχθονίων	ἐπιχθόνιος	FALSE	true negative		ἐπιχθονίων	ἐπιχθόνιος	ADJ	Gen	true negative
Odyssey	704	1	167	Telemachus	Athena	ἀνθρώπων	ἄνθρωπος	FALSE	true negative		ἀνθρώπων	ἄνθρωπος	NOUN	Gen	true negative
Odyssey	704	1	168	Telemachus	Athena	φῇσιν	φημί	FALSE	true negative		φῇσιν	φῇμί	VERB		true negative
Odyssey	704	1	168	Telemachus	Athena	ἐλεύσεσθαι	ἔρχομαι	FALSE	true negative		ἐλεύσεσθαι	ἔρχομαι	VERB		true negative
Odyssey	704	1	168	Telemachus	Athena	τοῦ	ὁ	FALSE	true negative		τοῦ	ὁ	PRON	Gen	true negative
Odyssey	704	1	168	Telemachus	Athena	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Odyssey	704	1	168	Telemachus	Athena	ὤλετο	αἱρέω	FALSE	true negative		ὤλετο	ὄλλυμι	VERB		true negative
Odyssey	704	1	168	Telemachus	Athena	νόστιμον	νόστιμος	FALSE	true negative		νόστιμον	νόστιμον	ADJ	Nom	true negative
Odyssey	704	1	168	Telemachus	Athena	ἦμαρ	ἦμαρ	FALSE	true negative		ἦμαρ	ἦμαρ	NOUN	Nom	true negative
Odyssey	704	1	169	Telemachus	Athena	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	PUNCT		true negative
Odyssey	704	1	169	Telemachus	Athena	ἄγε	ἄγω	FALSE	true negative		ἄγε	ἄγε	ADV		true negative
Odyssey	704	1	169	Telemachus	Athena	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Odyssey	704	1	169	Telemachus	Athena	τόδε	ὅδε	FALSE	true negative		τόδε	ὅδε	ADJ	Acc	true negative
Odyssey	704	1	169	Telemachus	Athena	εἰπὲ	λέγω	FALSE	true negative		εἰπὲ	λέγω	VERB		true negative
Odyssey	704	1	169	Telemachus	Athena	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Odyssey	704	1	169	Telemachus	Athena	ἀτρεκέως	ἀτρεκέως	FALSE	true negative		ἀτρεκέως	ἀτρεκέως	ADV		true negative
Odyssey	704	1	169	Telemachus	Athena	κατάλεξον	καταλέγω	FALSE	true negative		κατάλεξον	καταλέγω	VERB		true negative
Odyssey	704	1	170	Telemachus	Athena	τίς	τίς	FALSE	true negative		τίς	τίς	PRON	Nom	true negative
Odyssey	704	1	170	Telemachus	Athena	πόθεν	πόθεν	FALSE	true negative		πόθεν	πόθεν	ADV		true negative
Odyssey	704	1	170	Telemachus	Athena	εἰς	εἰς	FALSE	true negative		εἰς	εἰμί	AUX		true negative
Odyssey	704	1	170	Telemachus	Athena	ἀνδρῶν	ἀνήρ	FALSE	true negative		ἀνδρῶν	ἀνήρ	NOUN	Gen	true negative
Odyssey	704	1	170	Telemachus	Athena	πόθι	πούς	FALSE	true negative		πόθι	πόθι	ADV		true negative
Odyssey	704	1	170	Telemachus	Athena	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Odyssey	704	1	170	Telemachus	Athena	πόλις	πόλις	FALSE	true negative		πόλις	πόλις	NOUN	Nom	true negative
Odyssey	704	1	170	Telemachus	Athena	ἠδὲ	ἤδε	FALSE	true negative		ἠδὲ	ἠδέ	CCONJ		true negative
Odyssey	704	1	170	Telemachus	Athena	τοκῆες	τοκή	FALSE	true negative		τοκῆες	τοκεύς	NOUN	Nom	true negative
Odyssey	704	1	171	Telemachus	Athena	ὁπποίης	ὅπποιος	FALSE	true negative		ὁπποίης	ὁπποίης	ADJ	Gen	true negative
Odyssey	704	1	171	Telemachus	Athena	τʼ	τʼ	FALSE	true negative		τʼ	τʼ	PUNCT		true negative
Odyssey	704	1	171	Telemachus	Athena	ἐπὶ	ἐπί	FALSE	true negative		ἐπὶ	ἐπί	ADP		true negative
Odyssey	704	1	171	Telemachus	Athena	νηὸς	ναός	FALSE	true negative		νηὸς	ναῦς	NOUN	Gen	true negative
Odyssey	704	1	171	Telemachus	Athena	ἀφίκεο	ἀφικνέομαι	FALSE	true negative		ἀφίκεο	ἀφικνέομαι	VERB		true negative
Odyssey	704	1	171	Telemachus	Athena	πῶς	πῶς	FALSE	true negative		πῶς	πῶς	ADV		true negative
Odyssey	704	1	171	Telemachus	Athena	δέ	δέ	FALSE	true negative		δέ	δέ	ADV		true negative
Odyssey	704	1	171	Telemachus	Athena	σε	σύ	FALSE	true negative		σε	σύ	PRON	Acc	true negative
Odyssey	704	1	171	Telemachus	Athena	ναῦται	ναύτης	FALSE	true negative		ναῦται	ναύτης	NOUN	Nom	true negative
Odyssey	704	1	172	Telemachus	Athena	ἤγαγον	ἄγω	FALSE	true negative		ἤγαγον	ἄγω	VERB		true negative
Odyssey	704	1	172	Telemachus	Athena	εἰς	εἰς	FALSE	true negative		εἰς	εἰς	ADP		true negative
Odyssey	704	1	172	Telemachus	Athena	Ἰθάκην	Ἰθάκη	FALSE	true negative		Ἰθάκην	ἰθάκη	NOUN	Acc	true negative
Odyssey	704	1	172	Telemachus	Athena	τίνες	τίς	FALSE	true negative		τίνες	τίς	ADJ	Nom	true negative
Odyssey	704	1	172	Telemachus	Athena	ἔμμεναι	ἔμμεναι	FALSE	true negative		ἔμμεναι	εἰμί	AUX		true negative
Odyssey	704	1	172	Telemachus	Athena	εὐχετόωντο	εὐχετόω	FALSE	true negative		εὐχετόωντο	εὐχετάομαι	VERB		true negative
Odyssey	704	1	173	Telemachus	Athena	οὐ	οὐ	FALSE	true negative		οὐ	οὐ	ADV		true negative
Odyssey	704	1	173	Telemachus	Athena	μὲν	μέν	FALSE	true negative		μὲν	μέν	ADV		true negative
Odyssey	704	1	173	Telemachus	Athena	γάρ	γάρ	FALSE	true negative		γάρ	γάρ	ADV		true negative
Odyssey	704	1	173	Telemachus	Athena	τί	τίς	FALSE	true negative		τί	τίς	PRON	Acc	true negative
Odyssey	704	1	173	Telemachus	Athena	σε	σύ	FALSE	true negative		σε	σύ	PRON	Acc	true negative
Odyssey	704	1	173	Telemachus	Athena	πεζὸν	πεζός	FALSE	true negative		πεζὸν	πεζός	ADJ	Acc	true negative
Odyssey	704	1	173	Telemachus	Athena	ὀίομαι	φίομαι	FALSE	true negative		ὀίομαι	ὀίομαι	VERB		true negative
Odyssey	704	1	173	Telemachus	Athena	ἐνθάδʼ	ἐνθάδʼ	FALSE	true negative		ἐνθάδʼ	ἐνθάδʼ	PUNCT		true negative
Odyssey	704	1	173	Telemachus	Athena	ἱκέσθαι	ἵκω	FALSE	true negative		ἱκέσθαι	ἱκνέομαι	VERB		true negative
Odyssey	704	1	174	Telemachus	Athena	καί	καί	FALSE	true negative		καί	καί	CCONJ		true negative
Odyssey	704	1	174	Telemachus	Athena	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Odyssey	704	1	174	Telemachus	Athena	τοῦτʼ	οὗτος	FALSE	true negative		τοῦτʼ	τοῦτʼ	PUNCT		true negative
Odyssey	704	1	174	Telemachus	Athena	ἀγόρευσον	ἀγορεύω	FALSE	true negative		ἀγόρευσον	ἀγόρευσον	VERB		true negative
Odyssey	704	1	174	Telemachus	Athena	ἐτήτυμον	τυμόω	FALSE	true negative		ἐτήτυμον	ἐτήτυμος	ADJ	Acc	true negative
Odyssey	704	1	174	Telemachus	Athena	ὄφρʼ	ὄφρις	FALSE	true negative		ὄφρʼ	ὄφρʼ	PUNCT		true negative
Odyssey	704	1	174	Telemachus	Athena	ἐὺ	ἐν	FALSE	true negative		ἐὺ	εὖ	ADV		true negative
Odyssey	704	1	174	Telemachus	Athena	εἰδῶ	οἶδα	FALSE	true negative		εἰδῶ	οἶδα	VERB		true negative
Odyssey	704	1	175	Telemachus	Athena	ἠὲ	ἠές	FALSE	true negative		ἠὲ	ἤ	CCONJ		true negative
Odyssey	704	1	175	Telemachus	Athena	νέον	νέος	FALSE	true negative		νέον	νέος	ADJ	Acc	true negative
Odyssey	704	1	175	Telemachus	Athena	μεθέπεις	μεθέπω	FALSE	true negative		μεθέπεις	μγεθέπω	VERB		true negative
Odyssey	704	1	175	Telemachus	Athena	ἦ	ἦ	FALSE	true negative		ἦ	ἤ	CCONJ		true negative
Odyssey	704	1	175	Telemachus	Athena	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Odyssey	704	1	175	Telemachus	Athena	πατρώιός	πατρώος	FALSE	true negative		πατρώιός	πατρώιος	ADJ	Nom	true negative
Odyssey	704	1	175	Telemachus	Athena	ἐσσι	ἐγώ	FALSE	true negative		ἐσσι	εἰμί	AUX		true negative
Odyssey	704	1	176	Telemachus	Athena	ξεῖνος	ξένος	FALSE	true negative		ξεῖνος	ξένος	NOUN	Nom	true negative
Odyssey	704	1	176	Telemachus	Athena	ἐπεὶ	ἐπεί	FALSE	true negative		ἐπεὶ	ἐπεί	SCONJ		true negative
Odyssey	704	1	176	Telemachus	Athena	πολλοὶ	πολύς	FALSE	true negative		πολλοὶ	πολύς	ADJ	Nom	true negative
Odyssey	704	1	176	Telemachus	Athena	ἴσαν	ἴσος	FALSE	true negative		ἴσαν	εἶμι	VERB		true negative
Odyssey	704	1	176	Telemachus	Athena	ἀνέρες	ἀνήρ	FALSE	true negative		ἀνέρες	ἀνήρ	NOUN	Nom	true negative
Odyssey	704	1	176	Telemachus	Athena	ἡμέτερον	ἡμέτερος	FALSE	true negative		ἡμέτερον	ἡμέτερος	ADJ	Acc	true negative
Odyssey	704	1	176	Telemachus	Athena	δῶ	ὁ	FALSE	true negative		δῶ	δῶμα	NOUN	Acc	true negative
Odyssey	704	1	177	Telemachus	Athena	ἄλλοι	ἄλλος	FALSE	true negative		ἄλλοι	ἄλλος	ADJ	Nom	true negative
Odyssey	704	1	177	Telemachus	Athena	ἐπεὶ	ἐπεί	FALSE	true negative		ἐπεὶ	ἐπεί	SCONJ		true negative
Odyssey	704	1	177	Telemachus	Athena	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Odyssey	704	1	177	Telemachus	Athena	κεῖνος	ἐκεῖνος	FALSE	true negative		κεῖνος	ἐκεῖνος	ADJ	Nom	true negative
Odyssey	704	1	177	Telemachus	Athena	ἐπίστροφος	ἐπίστροφος	FALSE	true negative		ἐπίστροφος	ἐπίστροφος	ADJ	Nom	true negative
Odyssey	704	1	177	Telemachus	Athena	ἦν	εἰμί	FALSE	true negative		ἦν	εἰμί	AUX		true negative
Odyssey	704	1	177	Telemachus	Athena	ἀνθρώπων	ἄνθρωπος	FALSE	true negative		ἀνθρώπων	ἄνθρωπος	NOUN	Gen	true negative
Odyssey	705	1	179	Athena	Telemachus	τοιγὰρ	τοιγάρ	FALSE	true negative		τοιγὰρ	τοιγάρ	ADV		true negative
Odyssey	705	1	179	Athena	Telemachus	ἐγώ	ἐγώ	FALSE	true negative		ἐγώ	ἐγώ	PRON	Nom	true negative
Odyssey	705	1	179	Athena	Telemachus	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Odyssey	705	1	179	Athena	Telemachus	ταῦτα	οὗτος	FALSE	true negative		ταῦτα	οὗτος	ADJ	Acc	true negative
Odyssey	705	1	179	Athena	Telemachus	μάλʼ	μαγος	FALSE	true negative		μάλʼ	μάλʼ	ADJ	Acc	true negative
Odyssey	705	1	179	Athena	Telemachus	ἀτρεκέως	ἀτρεκέως	FALSE	true negative		ἀτρεκέως	ἀτρεκέως	ADV		true negative
Odyssey	705	1	179	Athena	Telemachus	ἀγορεύσω	ἀγορεύω	FALSE	true negative		ἀγορεύσω	ἀγορεύω	VERB		true negative
Odyssey	705	1	180	Athena	Telemachus	Μέντης	Μέντη	FALSE	true negative		Μέντης	Μέντης	PROPN	Nom	true negative
Odyssey	705	1	180	Athena	Telemachus	Ἀγχιάλοιο	Ἀγχιάλοιος	FALSE	true negative		Ἀγχιάλοιο	Ἀγχιάλοιο	ADJ	Gen	true negative
Odyssey	705	1	180	Athena	Telemachus	δαΐφρονος	δαΐφρονος	FALSE	true negative		δαΐφρονος	δαίφρων	ADJ	Gen	true negative
Odyssey	705	1	180	Athena	Telemachus	εὔχομαι	εὔχομαι	FALSE	true negative		εὔχομαι	εὔχομαι	VERB		true negative
Odyssey	705	1	180	Athena	Telemachus	εἶναι	εἰμί	FALSE	true negative		εἶναι	εἰμί	AUX		true negative
Odyssey	705	1	181	Athena	Telemachus	υἱός	υἱός	FALSE	true negative		υἱός	υἱός	NOUN	Nom	true negative
Odyssey	705	1	181	Athena	Telemachus	ἀτὰρ	ἀτάρ	FALSE	true negative		ἀτὰρ	ἀτάρ	PART		true negative
Odyssey	705	1	181	Athena	Telemachus	Ταφίοισι	Τάφιος	FALSE	true negative		Ταφίοισι	Ταφίον	NOUN	Dat	true negative
Odyssey	705	1	181	Athena	Telemachus	φιληρέτμοισιν	φίληρετμος	FALSE	true negative		φιληρέτμοισιν	φιληρέτμοισιν	ADJ	Dat	true negative
Odyssey	705	1	181	Athena	Telemachus	ἀνάσσω	ἀνάσσω	FALSE	true negative		ἀνάσσω	ἀνάσσω	VERB		true negative
Odyssey	705	1	182	Athena	Telemachus	νῦν	νῦν	FALSE	true negative		νῦν	νῦν	ADV		true negative
Odyssey	705	1	182	Athena	Telemachus	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Odyssey	705	1	182	Athena	Telemachus	ὧδε	ὧδε	FALSE	true negative		ὧδε	ὧδε	ADV		true negative
Odyssey	705	1	182	Athena	Telemachus	ξὺν	ξύς	FALSE	true negative		ξὺν	σύν	ADP		true negative
Odyssey	705	1	182	Athena	Telemachus	νηὶ	ναῦς	FALSE	true negative		νηὶ	ναῦς	NOUN	Dat	true negative
Odyssey	705	1	182	Athena	Telemachus	κατήλυθον	κατηλυγέω	FALSE	true negative		κατήλυθον	κατήλυθον	VERB		true negative
Odyssey	705	1	182	Athena	Telemachus	ἠδʼ	ἤδος	FALSE	true negative		ἠδʼ	ἠδʼ	PUNCT		true negative
Odyssey	705	1	182	Athena	Telemachus	ἑτάροισιν	ἑτάρων	FALSE	true negative		ἑτάροισιν	ἑταῖρος	NOUN	Dat	true negative
Odyssey	705	1	183	Athena	Telemachus	πλέων	πλέω	FALSE	true negative		πλέων	πλέω	VERB	Nom	true negative
Odyssey	705	1	183	Athena	Telemachus	ἐπὶ	ἐπί	FALSE	true negative		ἐπὶ	ἐπί	ADP		true negative
Odyssey	705	1	183	Athena	Telemachus	οἴνοπα	ὄνοπος	FALSE	true negative		οἴνοπα	οἶνοψ	NOUN	Acc	true negative
Odyssey	705	1	183	Athena	Telemachus	πόντον	πόντος	FALSE	true negative		πόντον	πόντος	NOUN	Acc	true negative
Odyssey	705	1	183	Athena	Telemachus	ἐπʼ	ἐπʼ	FALSE	true negative		ἐπʼ	ἐπʼ	PUNCT		true negative
Odyssey	705	1	183	Athena	Telemachus	ἀλλοθρόους	ἀλλόθροος	FALSE	true negative		ἀλλοθρόους	ἀλλοθρόους	ADJ	Acc	true negative
Odyssey	705	1	183	Athena	Telemachus	ἀνθρώπους	ἄνθρωπος	FALSE	true negative		ἀνθρώπους	ἄνθρωπος	NOUN	Acc	true negative
Odyssey	705	1	184	Athena	Telemachus	ἐς	εἰς	FALSE	true negative		ἐς	εἰς	ADP		true negative
Odyssey	705	1	184	Athena	Telemachus	Τεμέσην	Τεμέα	FALSE	true negative		Τεμέσην	Τεμέσα	NOUN	Acc	true negative
Odyssey	705	1	184	Athena	Telemachus	μετὰ	μετά	FALSE	true negative		μετὰ	μετά	ADP		true negative
Odyssey	705	1	184	Athena	Telemachus	χαλκόν	χαλκός	FALSE	true negative		χαλκόν	χαλκός	NOUN	Acc	true negative
Odyssey	705	1	184	Athena	Telemachus	ἄγω	ἄγω	FALSE	true negative		ἄγω	ἄγω	VERB		true negative
Odyssey	705	1	184	Athena	Telemachus	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Odyssey	705	1	184	Athena	Telemachus	αἴθωνα	αἴθων	FALSE	true negative		αἴθωνα	αἴθων	ADJ	Acc	true negative
Odyssey	705	1	184	Athena	Telemachus	σίδηρον	σίδηρος	FALSE	true negative		σίδηρον	σίδηρος	NOUN	Acc	true negative
Odyssey	705	1	185	Athena	Telemachus	νηῦς	ναῦς	FALSE	true negative		νηῦς	ναῦς	NOUN	Nom	true negative
Odyssey	705	1	185	Athena	Telemachus	δέ	δέ	FALSE	true negative		δέ	δέ	ADV		true negative
Odyssey	705	1	185	Athena	Telemachus	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Odyssey	705	1	185	Athena	Telemachus	ἥδʼ	ἥδς	FALSE	true negative		ἥδʼ	ἥδʼ	PUNCT		true negative
Odyssey	705	1	185	Athena	Telemachus	ἕστηκεν	ἵστημι	FALSE	true negative		ἕστηκεν	ἵστημι	VERB		true negative
Odyssey	705	1	185	Athena	Telemachus	ἐπʼ	ἐπʼ	FALSE	true negative		ἐπʼ	ἐπʼ	PUNCT		true negative
Odyssey	705	1	185	Athena	Telemachus	ἀγροῦ	ἀγρός	FALSE	true negative		ἀγροῦ	ἀγρός	NOUN	Gen	true negative
Odyssey	705	1	185	Athena	Telemachus	νόσφι	νόσφις	FALSE	true negative		νόσφι	νόσφι	ADP		true negative
Odyssey	705	1	185	Athena	Telemachus	πόληος	πόλη	FALSE	true negative		πόληος	πόλις	NOUN	Gen	true negative
Odyssey	705	1	186	Athena	Telemachus	ἐν	ἐν	FALSE	true negative		ἐν	ἐν	ADP		true negative
Odyssey	705	1	186	Athena	Telemachus	λιμένι	λιμήν	FALSE	true negative		λιμένι	λιμήν	NOUN	Dat	true negative
Odyssey	705	1	186	Athena	Telemachus	Ῥείθρῳ	Ῥείθρων	FALSE	true negative		Ῥείθρῳ	Ῥείθρῳ	NOUN	Dat	true negative
Odyssey	705	1	186	Athena	Telemachus	ὑπὸ	ὑπό	FALSE	true negative		ὑπὸ	ὑπό	ADP		true negative
Odyssey	705	1	186	Athena	Telemachus	Νηίῳ	Νηίος	FALSE	true negative		Νηίῳ	Νηῖος	ADJ	Dat	true negative
Odyssey	705	1	186	Athena	Telemachus	ὑλήεντι	ὑλής	FALSE	true negative		ὑλήεντι	ὑλήεις	ADJ	Dat	true negative
Odyssey	705	1	187	Athena	Telemachus	ξεῖνοι	ξένος	FALSE	true negative		ξεῖνοι	ξένος	NOUN	Nom	true negative
Odyssey	705	1	187	Athena	Telemachus	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Odyssey	705	1	187	Athena	Telemachus	ἀλλήλων	ἀλλήλων	FALSE	true negative		ἀλλήλων	ἀλλήλων	PRON	Gen	true negative
Odyssey	705	1	187	Athena	Telemachus	πατρώιοι	πατρῷος	FALSE	true negative		πατρώιοι	πατρώιος	ADJ	Nom	true negative
Odyssey	705	1	187	Athena	Telemachus	εὐχόμεθʼ	εὔχομαι	FALSE	true negative		εὐχόμεθʼ	εὐχόμεθʼ	AUX		true negative
Odyssey	705	1	187	Athena	Telemachus	εἶναι	εἰμί	FALSE	true negative		εἶναι	εἰμί	AUX		true negative
Odyssey	705	1	188	Athena	Telemachus	ἐξ	ἐκ	FALSE	true negative		ἐξ	ἐκ	ADP		true negative
Odyssey	705	1	188	Athena	Telemachus	ἀρχῆς	ἀρχή	FALSE	true negative		ἀρχῆς	ἀρχή	NOUN	Gen	true negative
Odyssey	705	1	188	Athena	Telemachus	εἴ	εἰ	FALSE	true negative		εἴ	εἰ	SCONJ		true negative
Odyssey	705	1	188	Athena	Telemachus	πέρ	πέρ	FALSE	true negative		πέρ	πέρ	ADV		true negative
Odyssey	705	1	188	Athena	Telemachus	τε	τε	FALSE	true negative		τε	τε	PART		true negative
Odyssey	705	1	188	Athena	Telemachus	γέροντʼ	γέρων	FALSE	true negative		γέροντʼ	γέροντʼ	PUNCT		true negative
Odyssey	705	1	188	Athena	Telemachus	εἴρηαι	λέγω	FALSE	true negative		εἴρηαι	εἴρηαι	VERB		true negative
Odyssey	705	1	188	Athena	Telemachus	ἐπελθὼν	ἐπέρχομαι	FALSE	true negative		ἐπελθὼν	ἐπέρχομαι	VERB	Nom	true negative
Odyssey	705	1	189	Athena	Telemachus	Λαέρτην	Λαέρτη	FALSE	true negative		Λαέρτην	Λαέρτης	NOUN	Acc	true negative
Odyssey	705	1	189	Athena	Telemachus	ἥρωα	ἥρως	FALSE	true negative		ἥρωα	ἥρως	NOUN	Acc	true negative
Odyssey	705	1	189	Athena	Telemachus	τὸν	ὁ	FALSE	true negative		τὸν	ὁ	PRON	Acc	true negative
Odyssey	705	1	189	Athena	Telemachus	οὐκέτι	οὐκέτι	FALSE	true negative		οὐκέτι	οὐκέτι	ADV		true negative
Odyssey	705	1	189	Athena	Telemachus	φασὶ	φημί	FALSE	true negative		φασὶ	φημί	VERB		true negative
Odyssey	705	1	189	Athena	Telemachus	πόλινδε	πόλινδος	FALSE	true negative		πόλινδε	πόλινδε	ADV		true negative
Odyssey	705	1	190	Athena	Telemachus	ἔρχεσθʼ	ἔρχομαι	FALSE	true negative		ἔρχεσθʼ	ἔρχεσθʼ	ADV		true negative
Odyssey	705	1	190	Athena	Telemachus	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	PUNCT		true negative
